cluster_index,projecting,region,Effect_Size,p-value
128,0,ACA,-0.5025003405291831,0.2581514819303339
128,1,PTL,-0.5025003405291831,0.2581514819303339
128,0,VIS,-0.5025003405291831,0.2581514819303339
128,0,RSC,-0.5025003405291831,0.2581514819303339
129,1,PFC,1.082462160191973,4.226660127344552e-05
129,1,ORB,1.082462160191973,4.226660127344552e-05
129,1,MO,1.082462160191973,4.226660127344552e-05
129,1,SS,1.082462160191973,4.226660127344552e-05
129,0,ACA,1.082462160191973,4.226660127344552e-05
129,0,PTL,1.082462160191973,4.226660127344552e-05
129,1,VIS,1.082462160191973,4.226660127344552e-05
129,0,RSC,1.082462160191973,4.226660127344552e-05
130,1,PFC,-2.0874628412503395,0.0002196196631185593
130,1,ORB,-2.0874628412503395,0.0002196196631185593
130,1,MO,-2.0874628412503395,0.0002196196631185593
130,1,SS,-2.0874628412503395,0.0002196196631185593
130,0,ACA,-2.0874628412503395,0.0002196196631185593
130,0,PTL,-2.0874628412503395,0.0002196196631185593
130,0,VIS,-2.0874628412503395,0.0002196196631185593
130,1,RSC,-2.0874628412503395,0.0002196196631185593
131,1,PFC,0.16046467219324612,0.6148597491630095
131,1,ORB,0.16046467219324612,0.6148597491630095
131,1,MO,0.16046467219324612,0.6148597491630095
131,0,SS,0.16046467219324612,0.6148597491630095
131,1,ACA,0.16046467219324612,0.6148597491630095
131,0,PTL,0.16046467219324612,0.6148597491630095
131,1,VIS,0.16046467219324612,0.6148597491630095
131,0,RSC,0.16046467219324612,0.6148597491630095
132,1,PFC,-1.5025003405291832,0.0024740848625403834
132,1,ORB,-1.5025003405291832,0.0024740848625403834
132,1,MO,-1.5025003405291832,0.0024740848625403834
132,0,SS,-1.5025003405291832,0.0024740848625403834
132,1,ACA,-1.5025003405291832,0.0024740848625403834
132,0,PTL,-1.5025003405291832,0.0024740848625403834
132,0,VIS,-1.5025003405291832,0.0024740848625403834
132,1,RSC,-1.5025003405291832,0.0024740848625403834
133,1,PFC,-1.2801079191927354,0.008018425284246268
133,1,ORB,-1.2801079191927354,0.008018425284246268
133,1,MO,-1.2801079191927354,0.008018425284246268
133,0,SS,-1.2801079191927354,0.008018425284246268
133,0,ACA,-1.2801079191927354,0.008018425284246268
133,1,PTL,-1.2801079191927354,0.008018425284246268
133,1,VIS,-1.2801079191927354,0.008018425284246268
133,0,RSC,-1.2801079191927354,0.008018425284246268
134,1,PFC,-3.0874628412503395,3.846033587858277e-06
134,1,ORB,-3.0874628412503395,3.846033587858277e-06
134,1,MO,-3.0874628412503395,3.846033587858277e-06
134,0,SS,-3.0874628412503395,3.846033587858277e-06
134,0,ACA,-3.0874628412503395,3.846033587858277e-06
134,1,PTL,-3.0874628412503395,3.846033587858277e-06
134,0,VIS,-3.0874628412503395,3.846033587858277e-06
134,1,RSC,-3.0874628412503395,3.846033587858277e-06
135,1,PFC,-1.765534746362977,0.0009535085290956697
135,1,ORB,-1.765534746362977,0.0009535085290956697
135,1,MO,-1.765534746362977,0.0009535085290956697
135,0,SS,-1.765534746362977,0.0009535085290956697
135,0,ACA,-1.765534746362977,0.0009535085290956697
135,0,PTL,-1.765534746362977,0.0009535085290956697
135,1,VIS,-1.765534746362977,0.0009535085290956697
135,1,RSC,-1.765534746362977,0.0009535085290956697
136,1,PFC,-3.0874628412503395,3.846033587858277e-06
136,1,ORB,-3.0874628412503395,3.846033587858277e-06
136,0,MO,-3.0874628412503395,3.846033587858277e-06
136,1,SS,-3.0874628412503395,3.846033587858277e-06
136,1,ACA,-3.0874628412503395,3.846033587858277e-06
136,1,PTL,-3.0874628412503395,3.846033587858277e-06
136,0,VIS,-3.0874628412503395,3.846033587858277e-06
136,0,RSC,-3.0874628412503395,3.846033587858277e-06
137,1,PFC,-1.0874628412503395,0.022954945594276924
137,1,ORB,-1.0874628412503395,0.022954945594276924
137,0,MO,-1.0874628412503395,0.022954945594276924
137,1,SS,-1.0874628412503395,0.022954945594276924
137,1,ACA,-1.0874628412503395,0.022954945594276924
137,0,PTL,-1.0874628412503395,0.022954945594276924
137,1,VIS,-1.0874628412503395,0.022954945594276924
137,0,RSC,-1.0874628412503395,0.022954945594276924
138,1,PFC,-2.0874628412503395,0.0002196196631185593
138,1,ORB,-2.0874628412503395,0.0002196196631185593
138,0,MO,-2.0874628412503395,0.0002196196631185593
138,1,SS,-2.0874628412503395,0.0002196196631185593
138,1,ACA,-2.0874628412503395,0.0002196196631185593
138,0,PTL,-2.0874628412503395,0.0002196196631185593
138,0,VIS,-2.0874628412503395,0.0002196196631185593
138,1,RSC,-2.0874628412503395,0.0002196196631185593
139,1,PFC,0.667424660913129,0.017087183092825916
139,1,ORB,0.667424660913129,0.017087183092825916
139,0,MO,0.667424660913129,0.017087183092825916
139,1,SS,0.667424660913129,0.017087183092825916
139,0,ACA,0.667424660913129,0.017087183092825916
139,1,PTL,0.667424660913129,0.017087183092825916
139,1,VIS,0.667424660913129,0.017087183092825916
139,0,RSC,0.667424660913129,0.017087183092825916
140,1,PFC,-2.0874628412503395,0.0002196196631185593
140,1,ORB,-2.0874628412503395,0.0002196196631185593
140,0,MO,-2.0874628412503395,0.0002196196631185593
140,1,SS,-2.0874628412503395,0.0002196196631185593
140,0,ACA,-2.0874628412503395,0.0002196196631185593
140,1,PTL,-2.0874628412503395,0.0002196196631185593
140,0,VIS,-2.0874628412503395,0.0002196196631185593
140,1,RSC,-2.0874628412503395,0.0002196196631185593
141,1,PFC,-0.38702312310924736,0.3801359294956754
141,1,ORB,-0.38702312310924736,0.3801359294956754
141,0,MO,-0.38702312310924736,0.3801359294956754
141,1,SS,-0.38702312310924736,0.3801359294956754
141,0,ACA,-0.38702312310924736,0.3801359294956754
141,0,PTL,-0.38702312310924736,0.3801359294956754
141,1,VIS,-0.38702312310924736,0.3801359294956754
141,1,RSC,-0.38702312310924736,0.3801359294956754
142,1,PFC,-2.0874628412503395,0.0002196196631185593
142,1,ORB,-2.0874628412503395,0.0002196196631185593
142,0,MO,-2.0874628412503395,0.0002196196631185593
142,0,SS,-2.0874628412503395,0.0002196196631185593
142,1,ACA,-2.0874628412503395,0.0002196196631185593
142,1,PTL,-2.0874628412503395,0.0002196196631185593
142,1,VIS,-2.0874628412503395,0.0002196196631185593
142,0,RSC,-2.0874628412503395,0.0002196196631185593
143,1,PFC,-1.0874628412503395,0.022954945594276924
143,1,ORB,-1.0874628412503395,0.022954945594276924
143,0,MO,-1.0874628412503395,0.022954945594276924
143,0,SS,-1.0874628412503395,0.022954945594276924
143,1,ACA,-1.0874628412503395,0.022954945594276924
143,0,PTL,-1.0874628412503395,0.022954945594276924
143,1,VIS,-1.0874628412503395,0.022954945594276924
143,1,RSC,-1.0874628412503395,0.022954945594276924
144,1,PFC,-0.6280312226130421,0.1660942936579337
144,1,ORB,-0.6280312226130421,0.1660942936579337
144,0,MO,-0.6280312226130421,0.1660942936579337
144,0,SS,-0.6280312226130421,0.1660942936579337
144,0,ACA,-0.6280312226130421,0.1660942936579337
144,1,PTL,-0.6280312226130421,0.1660942936579337
144,1,VIS,-0.6280312226130421,0.1660942936579337
144,1,RSC,-0.6280312226130421,0.1660942936579337
145,1,PFC,-2.0874628412503395,0.0002196196631185593
145,0,ORB,-2.0874628412503395,0.0002196196631185593
145,1,MO,-2.0874628412503395,0.0002196196631185593
145,1,SS,-2.0874628412503395,0.0002196196631185593
145,1,ACA,-2.0874628412503395,0.0002196196631185593
145,1,PTL,-2.0874628412503395,0.0002196196631185593
145,0,VIS,-2.0874628412503395,0.0002196196631185593
145,0,RSC,-2.0874628412503395,0.0002196196631185593
146,1,PFC,-0.6280312226130421,0.1660942936579337
146,0,ORB,-0.6280312226130421,0.1660942936579337
146,1,MO,-0.6280312226130421,0.1660942936579337
146,1,SS,-0.6280312226130421,0.1660942936579337
146,1,ACA,-0.6280312226130421,0.1660942936579337
146,0,PTL,-0.6280312226130421,0.1660942936579337
146,1,VIS,-0.6280312226130421,0.1660942936579337
146,0,RSC,-0.6280312226130421,0.1660942936579337
147,1,PFC,-0.6280312226130421,0.1660942936579337
147,0,ORB,-0.6280312226130421,0.1660942936579337
147,1,MO,-0.6280312226130421,0.1660942936579337
147,1,SS,-0.6280312226130421,0.1660942936579337
147,0,ACA,-0.6280312226130421,0.1660942936579337
147,1,PTL,-0.6280312226130421,0.1660942936579337
147,1,VIS,-0.6280312226130421,0.1660942936579337
147,0,RSC,-0.6280312226130421,0.1660942936579337
148,1,PFC,-2.0874628412503395,0.0002196196631185593
148,0,ORB,-2.0874628412503395,0.0002196196631185593
148,1,MO,-2.0874628412503395,0.0002196196631185593
148,1,SS,-2.0874628412503395,0.0002196196631185593
148,0,ACA,-2.0874628412503395,0.0002196196631185593
148,0,PTL,-2.0874628412503395,0.0002196196631185593
148,1,VIS,-2.0874628412503395,0.0002196196631185593
148,1,RSC,-2.0874628412503395,0.0002196196631185593
149,1,PFC,-3.0874628412503395,3.846033587858277e-06
149,0,ORB,-3.0874628412503395,3.846033587858277e-06
149,1,MO,-3.0874628412503395,3.846033587858277e-06
149,0,SS,-3.0874628412503395,3.846033587858277e-06
149,1,ACA,-3.0874628412503395,3.846033587858277e-06
149,1,PTL,-3.0874628412503395,3.846033587858277e-06
149,0,VIS,-3.0874628412503395,3.846033587858277e-06
149,1,RSC,-3.0874628412503395,3.846033587858277e-06
150,1,PFC,-1.2801079191927354,0.008018425284246268
150,0,ORB,-1.2801079191927354,0.008018425284246268
150,1,MO,-1.2801079191927354,0.008018425284246268
150,0,SS,-1.2801079191927354,0.008018425284246268
150,1,ACA,-1.2801079191927354,0.008018425284246268
150,0,PTL,-1.2801079191927354,0.008018425284246268
150,1,VIS,-1.2801079191927354,0.008018425284246268
150,1,RSC,-1.2801079191927354,0.008018425284246268
151,1,PFC,-2.502500340529183,2.721203105122538e-05
151,0,ORB,-2.502500340529183,2.721203105122538e-05
151,1,MO,-2.502500340529183,2.721203105122538e-05
151,0,SS,-2.502500340529183,2.721203105122538e-05
151,0,ACA,-2.502500340529183,2.721203105122538e-05
151,1,PTL,-2.502500340529183,2.721203105122538e-05
151,1,VIS,-2.502500340529183,2.721203105122538e-05
151,1,RSC,-2.502500340529183,2.721203105122538e-05
152,1,PFC,-2.0874628412503395,0.0002196196631185593
152,0,ORB,-2.0874628412503395,0.0002196196631185593
152,0,MO,-2.0874628412503395,0.0002196196631185593
152,1,SS,-2.0874628412503395,0.0002196196631185593
152,1,ACA,-2.0874628412503395,0.0002196196631185593
152,1,PTL,-2.0874628412503395,0.0002196196631185593
152,1,VIS,-2.0874628412503395,0.0002196196631185593
152,0,RSC,-2.0874628412503395,0.0002196196631185593
153,1,PFC,-2.0874628412503395,0.0002196196631185593
153,0,ORB,-2.0874628412503395,0.0002196196631185593
153,0,MO,-2.0874628412503395,0.0002196196631185593
153,1,SS,-2.0874628412503395,0.0002196196631185593
153,1,ACA,-2.0874628412503395,0.0002196196631185593
153,0,PTL,-2.0874628412503395,0.0002196196631185593
153,1,VIS,-2.0874628412503395,0.0002196196631185593
153,1,RSC,-2.0874628412503395,0.0002196196631185593
154,1,PFC,-0.38702312310924736,0.3801359294956754
154,0,ORB,-0.38702312310924736,0.3801359294956754
154,0,MO,-0.38702312310924736,0.3801359294956754
154,1,SS,-0.38702312310924736,0.3801359294956754
154,0,ACA,-0.38702312310924736,0.3801359294956754
154,1,PTL,-0.38702312310924736,0.3801359294956754
154,1,VIS,-0.38702312310924736,0.3801359294956754
154,1,RSC,-0.38702312310924736,0.3801359294956754
155,1,PFC,-1.5025003405291832,0.0024740848625403834
155,0,ORB,-1.5025003405291832,0.0024740848625403834
155,0,MO,-1.5025003405291832,0.0024740848625403834
155,0,SS,-1.5025003405291832,0.0024740848625403834
155,1,ACA,-1.5025003405291832,0.0024740848625403834
155,1,PTL,-1.5025003405291832,0.0024740848625403834
155,1,VIS,-1.5025003405291832,0.0024740848625403834
155,1,RSC,-1.5025003405291832,0.0024740848625403834
156,0,PFC,-2.502500340529183,2.721203105122538e-05
156,1,ORB,-2.502500340529183,2.721203105122538e-05
156,1,MO,-2.502500340529183,2.721203105122538e-05
156,1,SS,-2.502500340529183,2.721203105122538e-05
156,1,ACA,-2.502500340529183,2.721203105122538e-05
156,1,PTL,-2.502500340529183,2.721203105122538e-05
156,0,VIS,-2.502500340529183,2.721203105122538e-05
156,0,RSC,-2.502500340529183,2.721203105122538e-05
157,0,PFC,-2.0874628412503395,0.0002196196631185593
157,1,ORB,-2.0874628412503395,0.0002196196631185593
157,1,MO,-2.0874628412503395,0.0002196196631185593
157,1,SS,-2.0874628412503395,0.0002196196631185593
157,1,ACA,-2.0874628412503395,0.0002196196631185593
157,0,PTL,-2.0874628412503395,0.0002196196631185593
157,1,VIS,-2.0874628412503395,0.0002196196631185593
157,0,RSC,-2.0874628412503395,0.0002196196631185593
158,0,PFC,0.37196877738695794,0.20899095536120604
158,1,ORB,0.37196877738695794,0.20899095536120604
158,1,MO,0.37196877738695794,0.20899095536120604
158,1,SS,0.37196877738695794,0.20899095536120604
158,0,ACA,0.37196877738695794,0.20899095536120604
158,1,PTL,0.37196877738695794,0.20899095536120604
158,1,VIS,0.37196877738695794,0.20899095536120604
158,0,RSC,0.37196877738695794,0.20899095536120604
159,0,PFC,-3.0874628412503395,3.846033587858277e-06
159,1,ORB,-3.0874628412503395,3.846033587858277e-06
159,1,MO,-3.0874628412503395,3.846033587858277e-06
159,1,SS,-3.0874628412503395,3.846033587858277e-06
159,0,ACA,-3.0874628412503395,3.846033587858277e-06
159,1,PTL,-3.0874628412503395,3.846033587858277e-06
159,0,VIS,-3.0874628412503395,3.846033587858277e-06
159,1,RSC,-3.0874628412503395,3.846033587858277e-06
160,0,PFC,-0.08746284125033943,0.9006098193202802
160,1,ORB,-0.08746284125033943,0.9006098193202802
160,1,MO,-0.08746284125033943,0.9006098193202802
160,1,SS,-0.08746284125033943,0.9006098193202802
160,0,ACA,-0.08746284125033943,0.9006098193202802
160,0,PTL,-0.08746284125033943,0.9006098193202802
160,1,VIS,-0.08746284125033943,0.9006098193202802
160,1,RSC,-0.08746284125033943,0.9006098193202802
161,0,PFC,-3.0874628412503395,3.846033587858277e-06
161,1,ORB,-3.0874628412503395,3.846033587858277e-06
161,1,MO,-3.0874628412503395,3.846033587858277e-06
161,0,SS,-3.0874628412503395,3.846033587858277e-06
161,1,ACA,-3.0874628412503395,3.846033587858277e-06
161,1,PTL,-3.0874628412503395,3.846033587858277e-06
161,1,VIS,-3.0874628412503395,3.846033587858277e-06
161,0,RSC,-3.0874628412503395,3.846033587858277e-06
162,0,PFC,-3.0874628412503395,3.846033587858277e-06
162,1,ORB,-3.0874628412503395,3.846033587858277e-06
162,1,MO,-3.0874628412503395,3.846033587858277e-06
162,0,SS,-3.0874628412503395,3.846033587858277e-06
162,1,ACA,-3.0874628412503395,3.846033587858277e-06
162,1,PTL,-3.0874628412503395,3.846033587858277e-06
162,0,VIS,-3.0874628412503395,3.846033587858277e-06
162,1,RSC,-3.0874628412503395,3.846033587858277e-06
163,0,PFC,-3.0874628412503395,3.846033587858277e-06
163,1,ORB,-3.0874628412503395,3.846033587858277e-06
163,1,MO,-3.0874628412503395,3.846033587858277e-06
163,0,SS,-3.0874628412503395,3.846033587858277e-06
163,1,ACA,-3.0874628412503395,3.846033587858277e-06
163,0,PTL,-3.0874628412503395,3.846033587858277e-06
163,1,VIS,-3.0874628412503395,3.846033587858277e-06
163,1,RSC,-3.0874628412503395,3.846033587858277e-06
164,0,PFC,-0.08746284125033943,0.9006098193202802
164,1,ORB,-0.08746284125033943,0.9006098193202802
164,1,MO,-0.08746284125033943,0.9006098193202802
164,0,SS,-0.08746284125033943,0.9006098193202802
164,0,ACA,-0.08746284125033943,0.9006098193202802
164,1,PTL,-0.08746284125033943,0.9006098193202802
164,1,VIS,-0.08746284125033943,0.9006098193202802
164,1,RSC,-0.08746284125033943,0.9006098193202802
165,0,PFC,-1.5025003405291832,0.0024740848625403834
165,1,ORB,-1.5025003405291832,0.0024740848625403834
165,0,MO,-1.5025003405291832,0.0024740848625403834
165,1,SS,-1.5025003405291832,0.0024740848625403834
165,1,ACA,-1.5025003405291832,0.0024740848625403834
165,1,PTL,-1.5025003405291832,0.0024740848625403834
165,1,VIS,-1.5025003405291832,0.0024740848625403834
165,0,RSC,-1.5025003405291832,0.0024740848625403834
166,0,PFC,-3.0874628412503395,3.846033587858277e-06
166,1,ORB,-3.0874628412503395,3.846033587858277e-06
166,0,MO,-3.0874628412503395,3.846033587858277e-06
166,1,SS,-3.0874628412503395,3.846033587858277e-06
166,1,ACA,-3.0874628412503395,3.846033587858277e-06
166,0,PTL,-3.0874628412503395,3.846033587858277e-06
166,1,VIS,-3.0874628412503395,3.846033587858277e-06
166,1,RSC,-3.0874628412503395,3.846033587858277e-06
167,0,PFC,1.7454271729144022,5.2751731591472724e-15
167,1,ORB,1.7454271729144022,5.2751731591472724e-15
167,0,MO,1.7454271729144022,5.2751731591472724e-15
167,1,SS,1.7454271729144022,5.2751731591472724e-15
167,0,ACA,1.7454271729144022,5.2751731591472724e-15
167,1,PTL,1.7454271729144022,5.2751731591472724e-15
167,1,VIS,1.7454271729144022,5.2751731591472724e-15
167,1,RSC,1.7454271729144022,5.2751731591472724e-15
168,0,PFC,-2.0874628412503395,0.0002196196631185593
168,1,ORB,-2.0874628412503395,0.0002196196631185593
168,0,MO,-2.0874628412503395,0.0002196196631185593
168,0,SS,-2.0874628412503395,0.0002196196631185593
168,1,ACA,-2.0874628412503395,0.0002196196631185593
168,1,PTL,-2.0874628412503395,0.0002196196631185593
168,1,VIS,-2.0874628412503395,0.0002196196631185593
168,1,RSC,-2.0874628412503395,0.0002196196631185593
169,0,PFC,-1.5025003405291832,0.0024740848625403834
169,0,ORB,-1.5025003405291832,0.0024740848625403834
169,1,MO,-1.5025003405291832,0.0024740848625403834
169,1,SS,-1.5025003405291832,0.0024740848625403834
169,1,ACA,-1.5025003405291832,0.0024740848625403834
169,1,PTL,-1.5025003405291832,0.0024740848625403834
169,1,VIS,-1.5025003405291832,0.0024740848625403834
169,0,RSC,-1.5025003405291832,0.0024740848625403834
170,0,PFC,-0.765534746362977,0.07946806588387198
170,0,ORB,-0.765534746362977,0.07946806588387198
170,1,MO,-0.765534746362977,0.07946806588387198
170,1,SS,-0.765534746362977,0.07946806588387198
170,1,ACA,-0.765534746362977,0.07946806588387198
170,0,PTL,-0.765534746362977,0.07946806588387198
170,1,VIS,-0.765534746362977,0.07946806588387198
170,1,RSC,-0.765534746362977,0.07946806588387198
171,0,PFC,3.4594316186372973,7.75681786614354e-128
171,0,ORB,3.4594316186372973,7.75681786614354e-128
171,1,MO,3.4594316186372973,7.75681786614354e-128
171,1,SS,3.4594316186372973,7.75681786614354e-128
171,0,ACA,3.4594316186372973,7.75681786614354e-128
171,1,PTL,3.4594316186372973,7.75681786614354e-128
171,1,VIS,3.4594316186372973,7.75681786614354e-128
171,1,RSC,3.4594316186372973,7.75681786614354e-128
172,0,PFC,-0.38702312310924736,0.3801359294956754
172,0,ORB,-0.38702312310924736,0.3801359294956754
172,1,MO,-0.38702312310924736,0.3801359294956754
172,0,SS,-0.38702312310924736,0.3801359294956754
172,1,ACA,-0.38702312310924736,0.3801359294956754
172,1,PTL,-0.38702312310924736,0.3801359294956754
172,1,VIS,-0.38702312310924736,0.3801359294956754
172,1,RSC,-0.38702312310924736,0.3801359294956754
173,0,PFC,0.0,1.0
173,0,ORB,0.0,1.0
173,0,MO,0.0,1.0
173,1,SS,0.0,1.0
173,1,ACA,0.0,1.0
173,1,PTL,0.0,1.0
173,1,VIS,0.0,1.0
173,1,RSC,0.0,1.0
174,1,PFC,-1.0995356735509143,0.024016132346477828
174,1,ORB,-1.0995356735509143,0.024016132346477828
174,1,MO,-1.0995356735509143,0.024016132346477828
174,1,SS,-1.0995356735509143,0.024016132346477828
174,1,ACA,-1.0995356735509143,0.024016132346477828
174,1,PTL,-1.0995356735509143,0.024016132346477828
174,0,VIS,-1.0995356735509143,0.024016132346477828
174,0,RSC,-1.0995356735509143,0.024016132346477828
175,1,PFC,1.2630344058337937,4.089828290632768e-06
175,1,ORB,1.2630344058337937,4.089828290632768e-06
175,1,MO,1.2630344058337937,4.089828290632768e-06
175,1,SS,1.2630344058337937,4.089828290632768e-06
175,1,ACA,1.2630344058337937,4.089828290632768e-06
175,0,PTL,1.2630344058337937,4.089828290632768e-06
175,1,VIS,1.2630344058337937,4.089828290632768e-06
175,0,RSC,1.2630344058337937,4.089828290632768e-06
176,1,PFC,-0.9068905956085186,0.04737918056158066
176,1,ORB,-0.9068905956085186,0.04737918056158066
176,1,MO,-0.9068905956085186,0.04737918056158066
176,1,SS,-0.9068905956085186,0.04737918056158066
176,1,ACA,-0.9068905956085186,0.04737918056158066
176,0,PTL,-0.9068905956085186,0.04737918056158066
176,0,VIS,-0.9068905956085186,0.04737918056158066
176,1,RSC,-0.9068905956085186,0.04737918056158066
177,1,PFC,0.8479969065549501,0.005340792581323132
177,1,ORB,0.8479969065549501,0.005340792581323132
177,1,MO,0.8479969065549501,0.005340792581323132
177,1,SS,0.8479969065549501,0.005340792581323132
177,0,ACA,0.8479969065549501,0.005340792581323132
177,1,PTL,0.8479969065549501,0.005340792581323132
177,1,VIS,0.8479969065549501,0.005340792581323132
177,0,RSC,0.8479969065549501,0.005340792581323132
178,1,PFC,-2.321928094887362,0.00010758778731663433
178,1,ORB,-2.321928094887362,0.00010758778731663433
178,1,MO,-2.321928094887362,0.00010758778731663433
178,1,SS,-2.321928094887362,0.00010758778731663433
178,0,ACA,-2.321928094887362,0.00010758778731663433
178,1,PTL,-2.321928094887362,0.00010758778731663433
178,0,VIS,-2.321928094887362,0.00010758778731663433
178,1,RSC,-2.321928094887362,0.00010758778731663433
179,1,PFC,0.41503749927884376,0.23496433032638364
179,1,ORB,0.41503749927884376,0.23496433032638364
179,1,MO,0.41503749927884376,0.23496433032638364
179,1,SS,0.41503749927884376,0.23496433032638364
179,0,ACA,0.41503749927884376,0.23496433032638364
179,0,PTL,0.41503749927884376,0.23496433032638364
179,1,VIS,0.41503749927884376,0.23496433032638364
179,1,RSC,0.41503749927884376,0.23496433032638364
180,1,PFC,-2.321928094887362,0.00010758778731663433
180,1,ORB,-2.321928094887362,0.00010758778731663433
180,1,MO,-2.321928094887362,0.00010758778731663433
180,0,SS,-2.321928094887362,0.00010758778731663433
180,1,ACA,-2.321928094887362,0.00010758778731663433
180,1,PTL,-2.321928094887362,0.00010758778731663433
180,1,VIS,-2.321928094887362,0.00010758778731663433
180,0,RSC,-2.321928094887362,0.00010758778731663433
181,1,PFC,-2.9068905956085187,1.6312742113613514e-05
181,1,ORB,-2.9068905956085187,1.6312742113613514e-05
181,1,MO,-2.9068905956085187,1.6312742113613514e-05
181,0,SS,-2.9068905956085187,1.6312742113613514e-05
181,1,ACA,-2.9068905956085187,1.6312742113613514e-05
181,1,PTL,-2.9068905956085187,1.6312742113613514e-05
181,0,VIS,-2.9068905956085187,1.6312742113613514e-05
181,1,RSC,-2.9068905956085187,1.6312742113613514e-05
182,1,PFC,-0.5849625007211563,0.18617702355508653
182,1,ORB,-0.5849625007211563,0.18617702355508653
182,1,MO,-0.5849625007211563,0.18617702355508653
182,0,SS,-0.5849625007211563,0.18617702355508653
182,1,ACA,-0.5849625007211563,0.18617702355508653
182,0,PTL,-0.5849625007211563,0.18617702355508653
182,1,VIS,-0.5849625007211563,0.18617702355508653
182,1,RSC,-0.5849625007211563,0.18617702355508653
183,1,PFC,-1.0995356735509143,0.024016132346477828
183,1,ORB,-1.0995356735509143,0.024016132346477828
183,1,MO,-1.0995356735509143,0.024016132346477828
183,0,SS,-1.0995356735509143,0.024016132346477828
183,0,ACA,-1.0995356735509143,0.024016132346477828
183,1,PTL,-1.0995356735509143,0.024016132346477828
183,1,VIS,-1.0995356735509143,0.024016132346477828
183,1,RSC,-1.0995356735509143,0.024016132346477828
184,1,PFC,-0.20645087746742632,0.5993470109960464
184,1,ORB,-0.20645087746742632,0.5993470109960464
184,0,MO,-0.20645087746742632,0.5993470109960464
184,1,SS,-0.20645087746742632,0.5993470109960464
184,1,ACA,-0.20645087746742632,0.5993470109960464
184,1,PTL,-0.20645087746742632,0.5993470109960464
184,1,VIS,-0.20645087746742632,0.5993470109960464
184,0,RSC,-0.20645087746742632,0.5993470109960464
185,1,PFC,-2.321928094887362,0.00010758778731663433
185,1,ORB,-2.321928094887362,0.00010758778731663433
185,0,MO,-2.321928094887362,0.00010758778731663433
185,1,SS,-2.321928094887362,0.00010758778731663433
185,1,ACA,-2.321928094887362,0.00010758778731663433
185,0,PTL,-2.321928094887362,0.00010758778731663433
185,1,VIS,-2.321928094887362,0.00010758778731663433
185,1,RSC,-2.321928094887362,0.00010758778731663433
186,1,PFC,0.9004643264490856,0.003346694914666044
186,1,ORB,0.9004643264490856,0.003346694914666044
186,0,MO,0.9004643264490856,0.003346694914666044
186,1,SS,0.9004643264490856,0.003346694914666044
186,0,ACA,0.9004643264490856,0.003346694914666044
186,1,PTL,0.9004643264490856,0.003346694914666044
186,1,VIS,0.9004643264490856,0.003346694914666044
186,1,RSC,0.9004643264490856,0.003346694914666044
187,1,PFC,-1.0995356735509143,0.024016132346477828
187,1,ORB,-1.0995356735509143,0.024016132346477828
187,0,MO,-1.0995356735509143,0.024016132346477828
187,0,SS,-1.0995356735509143,0.024016132346477828
187,1,ACA,-1.0995356735509143,0.024016132346477828
187,1,PTL,-1.0995356735509143,0.024016132346477828
187,1,VIS,-1.0995356735509143,0.024016132346477828
187,1,RSC,-1.0995356735509143,0.024016132346477828
188,1,PFC,0.6166713604484945,0.06353525529115277
188,0,ORB,0.6166713604484945,0.06353525529115277
188,1,MO,0.6166713604484945,0.06353525529115277
188,1,SS,0.6166713604484945,0.06353525529115277
188,1,ACA,0.6166713604484945,0.06353525529115277
188,1,PTL,0.6166713604484945,0.06353525529115277
188,1,VIS,0.6166713604484945,0.06353525529115277
188,0,RSC,0.6166713604484945,0.06353525529115277
189,1,PFC,-2.321928094887362,0.00010758778731663433
189,0,ORB,-2.321928094887362,0.00010758778731663433
189,1,MO,-2.321928094887362,0.00010758778731663433
189,1,SS,-2.321928094887362,0.00010758778731663433
189,1,ACA,-2.321928094887362,0.00010758778731663433
189,1,PTL,-2.321928094887362,0.00010758778731663433
189,0,VIS,-2.321928094887362,0.00010758778731663433
189,1,RSC,-2.321928094887362,0.00010758778731663433
190,1,PFC,-0.3219280948873623,0.4298168400099269
190,0,ORB,-0.3219280948873623,0.4298168400099269
190,1,MO,-0.3219280948873623,0.4298168400099269
190,1,SS,-0.3219280948873623,0.4298168400099269
190,1,ACA,-0.3219280948873623,0.4298168400099269
190,0,PTL,-0.3219280948873623,0.4298168400099269
190,1,VIS,-0.3219280948873623,0.4298168400099269
190,1,RSC,-0.3219280948873623,0.4298168400099269
191,1,PFC,1.1805722456418208,2.8728004842948833e-05
191,0,ORB,1.1805722456418208,2.8728004842948833e-05
191,1,MO,1.1805722456418208,2.8728004842948833e-05
191,1,SS,1.1805722456418208,2.8728004842948833e-05
191,0,ACA,1.1805722456418208,2.8728004842948833e-05
191,1,PTL,1.1805722456418208,2.8728004842948833e-05
191,1,VIS,1.1805722456418208,2.8728004842948833e-05
191,1,RSC,1.1805722456418208,2.8728004842948833e-05
192,1,PFC,-1.3219280948873622,0.007948492311119515
192,0,ORB,-1.3219280948873622,0.007948492311119515
192,1,MO,-1.3219280948873622,0.007948492311119515
192,0,SS,-1.3219280948873622,0.007948492311119515
192,1,ACA,-1.3219280948873622,0.007948492311119515
192,1,PTL,-1.3219280948873622,0.007948492311119515
192,1,VIS,-1.3219280948873622,0.007948492311119515
192,1,RSC,-1.3219280948873622,0.007948492311119515
